Image,Angle (degrees)
grayscale_Img000822.tif,11.71
grayscale_Img000823.tif,10.55
grayscale_Img000824.tif,10.84
grayscale_Img000825.tif,10.55
grayscale_Img000826.tif,10.98
grayscale_Img000827.tif,11.13
grayscale_Img000828.tif,11.42
grayscale_Img000829.tif,11.28
grayscale_Img000830.tif,11.71
grayscale_Img000831.tif,10.4
grayscale_Img000832.tif,10.11
grayscale_Img000833.tif,9.96
grayscale_Img000834.tif,10.11
grayscale_Img000835.tif,9.96
grayscale_Img000836.tif,9.96
grayscale_Img000837.tif,10.4
grayscale_Img000838.tif,10.25
grayscale_Img000839.tif,10.25
grayscale_Img000840.tif,10.11
grayscale_Img000841.tif,10.55
grayscale_Img000842.tif,10.69
grayscale_Img000843.tif,11.13
grayscale_Img000844.tif,10.55
grayscale_Img000845.tif,10.98
grayscale_Img000846.tif,10.98
grayscale_Img000847.tif,11.13
grayscale_Img000848.tif,10.25
grayscale_Img000849.tif,10.25
grayscale_Img000850.tif,10.55
grayscale_Img000851.tif,10.98
grayscale_Img000852.tif,11.42
grayscale_Img000853.tif,11.27
grayscale_Img000854.tif,11.42
grayscale_Img000855.tif,11.71
grayscale_Img000856.tif,11.71
grayscale_Img000857.tif,11.56
grayscale_Img000858.tif,11.71
grayscale_Img000859.tif,11.71
grayscale_Img000860.tif,11.71
grayscale_Img000861.tif,11.71
grayscale_Img000862.tif,11.42
grayscale_Img000863.tif,11.12
grayscale_Img000864.tif,10.83
grayscale_Img000865.tif,11.12
grayscale_Img000866.tif,11.13
grayscale_Img000867.tif,11.42
grayscale_Img000868.tif,11.42
grayscale_Img000869.tif,11.56
grayscale_Img000870.tif,11.27
grayscale_Img000871.tif,11.42
grayscale_Img000872.tif,11.27
grayscale_Img000873.tif,11.27
grayscale_Img000874.tif,11.56
grayscale_Img000875.tif,12.14
grayscale_Img000876.tif,11.42
grayscale_Img000877.tif,11.42
grayscale_Img000878.tif,11.56
grayscale_Img000879.tif,11.85
grayscale_Img000880.tif,11.85
grayscale_Img000881.tif,11.27
grayscale_Img000882.tif,11.27
grayscale_Img000883.tif,11.56
grayscale_Img000884.tif,11.71
grayscale_Img000885.tif,12.0
grayscale_Img000886.tif,12.0
grayscale_Img000887.tif,12.43
grayscale_Img000888.tif,11.85
grayscale_Img000889.tif,11.71
grayscale_Img000890.tif,11.71
grayscale_Img000891.tif,11.41
grayscale_Img000892.tif,11.56
grayscale_Img000893.tif,11.41
grayscale_Img000894.tif,11.27
grayscale_Img000895.tif,11.12
grayscale_Img000896.tif,11.12
grayscale_Img000897.tif,10.98
grayscale_Img000898.tif,11.12
grayscale_Img000899.tif,11.42
grayscale_Img000900.tif,11.41
grayscale_Img000901.tif,11.12
grayscale_Img000902.tif,11.12
grayscale_Img000903.tif,10.83
grayscale_Img000904.tif,11.4
grayscale_Img000905.tif,10.68
grayscale_Img000906.tif,11.12
grayscale_Img000907.tif,10.68
grayscale_Img000908.tif,10.83
grayscale_Img000909.tif,11.41
grayscale_Img000910.tif,11.7
grayscale_Img000911.tif,12.14
grayscale_Img000912.tif,11.55
grayscale_Img000913.tif,11.85
grayscale_Img000914.tif,11.41
grayscale_Img000915.tif,11.55
grayscale_Img000916.tif,11.69
grayscale_Img000917.tif,11.4
grayscale_Img000918.tif,10.83
grayscale_Img000919.tif,10.83
grayscale_Img000920.tif,11.26
grayscale_Img000921.tif,11.41
grayscale_Img000922.tif,11.41
grayscale_Img000923.tif,11.27
grayscale_Img000924.tif,10.83
grayscale_Img000925.tif,11.41
grayscale_Img000926.tif,10.98
grayscale_Img000927.tif,10.83
grayscale_Img000928.tif,11.7
grayscale_Img000929.tif,11.99
grayscale_Img000930.tif,12.0
grayscale_Img000931.tif,11.85
grayscale_Img000932.tif,11.99
grayscale_Img000933.tif,11.27
grayscale_Img000934.tif,11.56
grayscale_Img000935.tif,11.27
grayscale_Img000936.tif,11.27
grayscale_Img000937.tif,11.41
grayscale_Img000938.tif,10.69
grayscale_Img000939.tif,10.98
grayscale_Img000940.tif,11.56
grayscale_Img000941.tif,11.71
grayscale_Img000942.tif,11.56
grayscale_Img000943.tif,11.27
grayscale_Img000944.tif,11.42
grayscale_Img000945.tif,11.71
grayscale_Img000946.tif,12.29
grayscale_Img000947.tif,12.44
grayscale_Img000948.tif,11.56
grayscale_Img000949.tif,11.85
grayscale_Img000950.tif,10.98
grayscale_Img000951.tif,10.83
grayscale_Img000952.tif,10.98
grayscale_Img000953.tif,10.83
grayscale_Img000954.tif,10.83
grayscale_Img000955.tif,10.83
grayscale_Img000956.tif,10.83
grayscale_Img000957.tif,10.97
grayscale_Img000958.tif,10.83
grayscale_Img000959.tif,11.12
grayscale_Img000960.tif,11.56
grayscale_Img000961.tif,11.56
grayscale_Img000962.tif,11.56
grayscale_Img000963.tif,11.7
grayscale_Img000964.tif,11.27
grayscale_Img000965.tif,11.41
grayscale_Img000966.tif,11.27
grayscale_Img000967.tif,11.27
grayscale_Img000968.tif,11.7
grayscale_Img000969.tif,11.27
grayscale_Img000970.tif,11.12
grayscale_Img000971.tif,10.98
grayscale_Img000972.tif,10.54
grayscale_Img000973.tif,10.4
grayscale_Img000974.tif,10.98
grayscale_Img000975.tif,11.12
grayscale_Img000976.tif,11.55
grayscale_Img000977.tif,11.41
grayscale_Img000978.tif,11.41
grayscale_Img000979.tif,11.85
grayscale_Img000980.tif,11.56
grayscale_Img000981.tif,11.7
grayscale_Img000982.tif,11.42
grayscale_Img000983.tif,11.12
grayscale_Img000984.tif,11.27
grayscale_Img000985.tif,11.41
grayscale_Img000986.tif,10.98
grayscale_Img000987.tif,10.83
grayscale_Img000988.tif,10.98
grayscale_Img000989.tif,10.83
grayscale_Img000990.tif,11.12
grayscale_Img000991.tif,11.12
grayscale_Img000992.tif,10.98
grayscale_Img000993.tif,10.98
grayscale_Img000994.tif,10.83
grayscale_Img000995.tif,10.69
grayscale_Img000996.tif,10.69
grayscale_Img000997.tif,10.69
grayscale_Img000998.tif,10.98
grayscale_Img000999.tif,10.98
grayscale_Img001000.tif,10.98
grayscale_Img001001.tif,11.12
grayscale_Img001002.tif,11.13
grayscale_Img001003.tif,11.27
grayscale_Img001004.tif,10.83
grayscale_Img001005.tif,10.98
grayscale_Img001006.tif,10.4
grayscale_Img001007.tif,10.69
grayscale_Img001008.tif,10.83
grayscale_Img001009.tif,10.98
grayscale_Img001010.tif,11.13
grayscale_Img001011.tif,10.4
grayscale_Img001012.tif,10.69
grayscale_Img001013.tif,10.25
grayscale_Img001014.tif,10.69
grayscale_Img001015.tif,9.96
grayscale_Img001016.tif,10.69
grayscale_Img001017.tif,10.98
grayscale_Img001018.tif,10.4
grayscale_Img001019.tif,10.54
grayscale_Img001020.tif,10.69
grayscale_Img001021.tif,10.69
grayscale_Img001022.tif,10.83
grayscale_Img001023.tif,10.69
grayscale_Img001024.tif,10.4
grayscale_Img001025.tif,10.4
grayscale_Img001026.tif,10.54
grayscale_Img001027.tif,10.69
grayscale_Img001028.tif,10.54
grayscale_Img001029.tif,11.12
grayscale_Img001030.tif,11.12
grayscale_Img001031.tif,10.39
grayscale_Img001032.tif,10.83
grayscale_Img001033.tif,10.98
grayscale_Img001034.tif,10.54
grayscale_Img001035.tif,10.25
grayscale_Img001036.tif,10.39
grayscale_Img001037.tif,10.83
grayscale_Img001038.tif,11.56
grayscale_Img001039.tif,10.98
grayscale_Img001040.tif,11.12
grayscale_Img001041.tif,10.98
grayscale_Img001042.tif,10.98
grayscale_Img001043.tif,10.84
grayscale_Img001044.tif,10.69
grayscale_Img001045.tif,10.98
grayscale_Img001046.tif,10.98
grayscale_Img001047.tif,10.54
grayscale_Img001048.tif,10.83
grayscale_Img001049.tif,11.12
grayscale_Img001050.tif,10.68
grayscale_Img001051.tif,10.68
grayscale_Img001052.tif,10.54
grayscale_Img001053.tif,10.97
grayscale_Img001054.tif,10.39
grayscale_Img001055.tif,10.54
grayscale_Img001056.tif,10.68
grayscale_Img001057.tif,10.68
grayscale_Img001058.tif,10.97
grayscale_Img001059.tif,10.83
grayscale_Img001060.tif,10.83
grayscale_Img001061.tif,9.95
grayscale_Img001062.tif,10.25
grayscale_Img001063.tif,10.68
grayscale_Img001064.tif,10.53
grayscale_Img001065.tif,10.97
grayscale_Img001066.tif,10.97
grayscale_Img001067.tif,10.83
grayscale_Img001068.tif,10.54
grayscale_Img001069.tif,10.54
grayscale_Img001070.tif,10.68
grayscale_Img001071.tif,11.12
grayscale_Img001072.tif,10.1
grayscale_Img001073.tif,10.83
grayscale_Img001074.tif,10.68
grayscale_Img001075.tif,10.83
grayscale_Img001076.tif,10.83
grayscale_Img001077.tif,10.83
grayscale_Img001078.tif,11.27
grayscale_Img001079.tif,11.56
grayscale_Img001080.tif,11.85
grayscale_Img001081.tif,11.12
